speed,gas,brake
4.8426765418667115,0.11068488354083669,0.0
4.871233009994891,0.16679828934009325,0.0
4.91878132219548,0.20483909042116813,0.0
4.97568675639727,0.2236484310479702,0.0
5.405202607587272,0.9689830758927984,0.0
5.699713334414434,0.6998318588694983,0.0
5.922476893511276,0.5569265448625127,0.0
6.207764803848378,0.6824207744612266,0.0
6.565357993781889,0.8276019094747192,0.0
6.863545302295321,0.7095053330144261,0.0
7.049580719795512,0.4857979256049735,0.0
7.275393066606665,0.565723855061898,0.0
7.630126021519865,0.8240166959596127,0.0
7.775902956473521,0.4068141219503518,0.0
8.032322552344224,0.6283909976543545,0.0
8.259646351873487,0.5707122441632142,0.0
8.385890228521614,0.3690070460000011,0.0
8.610819316013444,0.5666299554407026,0.0
8.84550315226358,0.5865893111322982,0.0
9.100251792645583,0.6271882870685325,0.0
9.400924153994223,0.7195452262825719,0.0
9.61296708896338,0.5428877182463008,0.0
9.837857319067044,0.569006394385256,0.0
9.88496655570563,0.2138941879153049,0.0
9.968750457569762,0.28733773683967545,0.0
10.011529333938903,0.2054952536534218,0.0
10.036269057185333,0.16950250516073878,0.0
10.04911955093607,0.14577352561584486,0.0
10.115685907748437,0.2532309527266084,0.0
10.126559744431097,0.14197904518081503,0.0
10.119460710486726,0.10605505160011858,0.0
10.153051152560263,0.18741980556804763,0.0
10.200345069020083,0.21489393522475908,0.0
10.279119004432136,0.27794856096214693,0.0
10.323368664988047,0.20905755912068766,0.0
10.432528276711265,0.3389659607764105,0.0
9.80416478277603,0.0,0.5679309656585221
9.330490855403406,0.0,0.4138697625898484
8.5595392195479,0.0,0.711621145000101
7.9726785400690945,0.0,0.5283011402592581
7.545715806408439,0.0,0.36899005512058636
7.488170090602031,0.0,0.0
7.430681920511429,0.0,0.0
7.375304946968234,0.00410741675463473,0.0
7.317929642021266,0.0,0.0
7.612196952650454,0.7031704805424172,0.0
7.823888600202014,0.5386076890084217,0.0
7.97944184863565,0.42675427406767696,0.0
8.239511213570253,0.6360976135664783,0.0
8.362919753886446,0.3632961030595257,0.0
8.30455683413256,0.0,0.0
8.246252277298428,0.0,0.0
8.188356173458322,0.0007002968743838709,0.0
8.130167817284864,0.0,0.0
8.072037649467578,0.0,0.0
8.017711306179516,0.007491388722811372,0.0
7.962105614962812,0.004824040178953216,0.0
8.092587620363142,0.37688822203058514,0.0
8.237918853206331,0.4068476409271057,0.0
8.191485107999993,0.023608347293736363,0.0
8.135315879912289,0.00404451404059178,0.0
8.077180564032377,0.0,0.0
8.019103383468345,0.0,0.0
7.961084280084876,0.0,0.0
7.903123195804791,0.0,0.0
7.849862474479195,0.00928480374041792,0.0
8.030362663573671,0.47670010313791034,0.0
8.07426677436963,0.2038689469190652,0.0
8.102949726060617,0.17351443693071214,0.0
8.16887415340486,0.24805475414060546,0.0
8.182552384957145,0.14369421141138106,0.0
8.266111063926818,0.2834824627092627,0.0
8.317896938610494,0.22010397149520575,0.0
8.350125647690755,0.18109321203774414,0.0
8.386970279361881,0.1903895146376353,0.0
8.411040607596,0.16491459702696287,0.0
7.90338945522436,0.0,0.44924011176404416
7.276749871478243,0.0,0.5687361942908924
6.665673024171605,0.0,0.5538000974351596
6.639958744099776,0.061902785904683344,0.0
6.707216164375999,0.247794758040646,0.0
6.746929209274389,0.19284052212553135,0.0
6.809463097863079,0.23856163559592777,0.0
6.846214996724299,0.18712272391816745,0.0
6.908817694762221,0.23889782606929275,0.0
6.9493653904851405,0.19491302683536346,0.0
7.007105230671902,0.22937841115449323,0.0
7.036343448107262,0.1724906453320633,0.0
7.072813443845432,0.1870126783725548,0.0
7.097069867911432,0.16265847501969036,0.0
7.4502667249501116,0.8205878538131817,0.0
7.815711284270741,0.8457896520911583,0.0
8.21190725760354,0.9080233692341403,0.0
8.551873750375634,0.7963568000593962,0.0
8.787243138599706,0.587842523948894,0.0
9.13248088183427,0.8080499727463297,0.0
9.350558876532057,0.5544209511592412,0.0
9.556316792420887,0.5302169495307233,0.0
9.807322122620228,0.621123293983523,0.0
9.960794738088106,0.4265598751809966,0.0
10.193495211259261,0.5853225358184853,0.0
10.24283094101807,0.219058449940136,0.0
10.26717169289487,0.16916716563563483,0.0
10.325276591202801,0.23674414000165236,0.0
10.338452264357473,0.1470018994917486,0.0
10.368234876448069,0.18024212870990516,0.0
10.423955298934757,0.23217731472627176,0.0
10.477529849332257,0.2279970113928677,0.0
10.537008562908456,0.23991248685106425,0.0
10.563804134487329,0.17466516028356213,0.0
10.597912528815787,0.1893443969258892,0.0
10.612145161670329,0.1496610907667159,0.0
10.696042532622888,0.2890190322284604,0.0
10.76109537958535,0.25149777899017023,0.0
10.816249023390625,0.23182947836972098,0.0
11.203527271998217,0.8961889952619657,0.0
11.597387264069297,0.9101270386861553,0.0
11.985797045001998,0.9000143363935402,0.0
12.161719996634714,0.4758174973554336,0.0
12.351425356305239,0.5037341593343185,0.0
12.508976358959547,0.4398048560212261,0.0
12.447787754528658,0.0026407438561423064,0.0
12.392668436173555,0.014656938798851327,0.0
12.335552070276002,0.010552605077240804,0.0
12.273216518205725,0.0,0.0
12.214574221561934,0.007261839748827916,0.0
12.156398034799647,0.00807677491855112,0.0
12.098497493137362,0.008511712745029355,0.0
12.036725306946222,0.0006526226039957156,0.0
11.974688581639276,0.0,0.0
11.912713893057637,0.0,0.0
11.851094130051067,0.0005859017729730903,0.0
11.789243035921016,0.0,0.0
12.031995979131487,0.6090843724927828,0.0
11.969963983152356,0.0,0.0
11.908334814536314,0.000681590734221588,0.0
12.17342690544244,0.6540008514413238,0.0
12.443550192829145,0.6645934285842933,0.0
12.729122768342288,0.6960322514119432,0.0
13.069181852674049,0.8055764142002053,0.0
13.283422321700336,0.5546193017579221,0.0
13.461032347353546,0.48178689594982327,0.0
13.72272788038653,0.650313130760677,0.0
13.96956502058755,0.6211197361628137,0.0
14.14134765006412,0.4715043889943116,0.0
14.40646328865141,0.6585139724747097,0.0
14.342056825362759,0.0,0.0
14.283720608294065,0.012011679513338133,0.0
14.219586516350793,0.0002992573300444182,0.0
14.159695787752694,0.008657715836503047,0.0
14.095536091964942,0.0,0.0
14.031440555872976,0.0,0.0
13.967409115317103,0.0,0.0
13.904938140997679,0.0029928695917865547,0.0
13.84344342690972,0.004820448106079235,0.0
13.787059730277699,0.014919493589777547,0.0
13.723272670547422,0.0,0.0
13.659549397876875,0.0,0.0
13.921771980679425,0.6517642644008533,0.0
14.28483557537012,0.8539707333427504,0.0
14.490448789472103,0.5397960993547039,0.0
14.78962008660886,0.7273234918524603,0.0
14.9047640407144,0.3598671483843014,0.0
15.123151190179533,0.5665838270116914,0.0
15.273332768817458,0.4306094596562082,0.0
15.414942899958854,0.4137669278204289,0.0
15.791192380942915,0.8833288477680403,0.0
15.725401188561973,0.0,0.0
15.664343084017398,0.009334593287973097,0.0
15.83335202613839,0.46934657041002115,0.0
16.036308960392166,0.5375805725598287,0.0
16.058691249008916,0.1768371951542856,0.0
16.11085468919485,0.23644426286988462,0.0
16.16637083970253,0.24325401039375225,0.0
16.244456319255114,0.2885037007845733,0.0
16.349959853035777,0.3434959801998341,0.0
16.656381331486344,0.7455428766072023,0.0
16.987281469977447,0.7951130396451747,0.0
17.20513309917079,0.569677821326642,0.0
17.421694293974326,0.5675326558054118,0.0
17.668053514498936,0.6275618296371688,0.0
17.9133152060761,0.6258594901833257,0.0
18.264387458279586,0.8379711348191278,0.0
18.509794998141597,0.6273438546405822,0.0
18.79191761762443,0.7012648289619507,0.0
18.91879514698169,0.39133889394976706,0.0
19.15265274326822,0.6055527828670262,0.0
19.324013425364864,0.48102666967982227,0.0
19.612145481848682,0.7149121398183641,0.0
19.776526604555098,0.46798653637653087,0.0
20.068498231038674,0.7234963061762596,0.0
20.311309893526172,0.6257603214370732,0.0
20.61255327917777,0.7431093910902504,0.0
20.831893281427504,0.57990511105782,0.0
21.057368702705656,0.5926146291191546,0.0
21.150602042022477,0.3285814160390518,0.0
21.270522987227373,0.3821430944938392,0.0
21.402926419533742,0.4073479105871911,0.0
21.701601967012095,0.7401569477957755,0.0
21.906354052956843,0.5529073758235156,0.0
22.0528359805703,0.43677656333283055,0.0
22.17540543257675,0.38924457597403894,0.0
22.40707210785764,0.6076841614269332,0.0
22.689601865167692,0.7098736588358204,0.0
22.61842972260712,0.00303491860919338,0.0
22.545811292884515,0.0,0.0
22.473265481591632,0.0,0.0
22.40408283594398,0.006581239667879537,0.0
22.331678753108037,0.0,0.0
22.259347074354928,0.0,0.0
22.187087727280574,0.0,0.0
22.114900639553294,0.0,0.0
22.047551400362302,0.009531322897121126,0.0
21.97550384896194,0.0,0.0
21.912866012314264,0.018675334402574528,0.0
21.842147503205297,0.0023887138066910276,0.0
22.1135463106923,0.6864819099804165,0.0
22.1890975786592,0.29532962855518724,0.0
22.5638227341051,0.8938285060491115,0.0
22.750564065161317,0.5186103075806494,0.0
22.9395838076374,0.5235406130824897,0.0
23.110759711624592,0.48823097558965406,0.0
23.40988111573952,0.7444643276531031,0.0
23.49236148893378,0.3117805086200001,0.0
23.524563976757634,0.2113896986255743,0.0
23.574756096625595,0.24743336768943966,0.0
23.581449989738633,0.16053729841932976,0.0
22.933315388015586,0.0,0.5745531517333077
22.37348700840702,0.0,0.4868950642205482
21.87608221442285,0.0,0.42503130697576297
21.284120599073372,0.0,0.5200855331350575
21.318085528912757,0.2104981008769178,0.0
20.739937990871812,0.0,0.5068294525120329
20.204988018997412,0.0,0.4642100338835306
19.721923242466232,0.0,0.412859788512183
19.65739672176253,0.010390805077531696,0.0
20.03103409448896,0.8865895388963829,0.0
20.16178651284498,0.4015669049010214,0.0
20.37844235919314,0.5736352657220123,0.0
20.308364097493982,0.0006003613200708211,0.0
20.51342423802612,0.5507370092592628,0.0
20.807781097358777,0.729740567141372,0.0
20.994250686046662,0.5145547395704857,0.0
21.202473573656032,0.5584342765908331,0.0
21.36633410808996,0.4701260160151627,0.0
21.606437555007474,0.62293956205121,0.0
20.846409911750502,0.0,0.6884212057019641
20.333415168441267,0.0,0.4421483333974866
19.96325507972031,0.0,0.2998266735525179
19.89329182464059,0.0,0.0
19.823398532815947,0.0,0.0
19.753575134283132,0.0,0.0
19.6873597120506,0.007076305803505708,0.0
19.61767235233855,0.0,0.0
19.54805467998621,0.0,0.0
19.483281719982973,0.009550189353499619,0.0
19.414764640438637,0.0019324043512914538,0.0
19.3453498757982,0.0,0.0
19.28021021527726,0.00841137870971871,0.0
19.210930005061982,0.0,0.0
19.142411625823534,0.0013851015332259887,0.0
19.073820490740548,0.0011025530856728666,0.0
19.01008959343994,0.010685846380266206,0.0
18.94531059629553,0.008462184898059647,0.0
18.87862088337817,0.004511195357869167,0.0
19.074493876496447,0.5295032280033132,0.0
19.250704685471426,0.49057060570294975,0.0
19.474926784780692,0.5869456079894768,0.0
19.62595957366299,0.44101543133415777,0.0
19.787858045300027,0.46304886242140353,0.0
20.007266645821566,0.5783929171336778,0.0
20.224460507375323,0.5744022563991557,0.0
20.23916035304979,0.16984861236368806,0.0
20.287006257758826,0.2361701301241738,0.0
20.326397080618182,0.2193556582342331,0.0
20.349291966988307,0.18644256690148556,0.0
20.34218289342797,0.12648043681330168,0.0
20.271840710534544,0.0,0.0
20.205994061546665,0.008850383445312169,0.0
20.13578806748512,0.0,0.0
20.069384215346993,0.007463871858716347,0.0
20.000251309640678,0.0018729570180618838,0.0
19.934397113718067,0.008292110774058614,0.0
19.864462716604347,0.0,0.0
19.79459825388774,0.0,0.0
19.948939347597747,0.44827138392778443,0.0
20.21247571459185,0.6669706126833999,0.0
20.450605987461945,0.6166854971693707,0.0
20.769994091038438,0.7796774191279077,0.0
21.012445881330947,0.6264435687670937,0.0
21.219730116069414,0.5565933612395977,0.0
21.395715052610928,0.49440933331517045,0.0
21.641309508294327,0.6339803414720226,0.0
21.57280927818693,0.006282158801796848,0.0
21.501595938321096,0.0007189388247052093,0.0
21.43268719387567,0.005185702985786539,0.0
21.361254506681792,0.0,0.0
21.29791767635048,0.01604884835074013,0.0
21.236200049275606,0.019160581202951905,0.0
21.164963849226332,0.0,0.0
21.093798885377105,0.0,0.0
21.022705086491726,0.0,0.0
21.270196976947414,0.637029191084359,0.0
21.30774413094306,0.21763470194518633,0.0
21.328616892416807,0.18436101120938195,0.0
21.35812150038896,0.20166644972913897,0.0
21.409799434964192,0.24607211215123975,0.0
21.458855087615095,0.2409309041717315,0.0
21.819001558810342,0.8632106525657259,0.0
21.992629138751077,0.49089316299909425,0.0
22.292462425874156,0.7436518325236585,0.0
22.445337840332858,0.4503357537691487,0.0
22.66204664628837,0.5783082875916897,0.0
22.93576910422569,0.6927690091672214,0.0
23.111426523591657,0.49718637694038353,0.0
23.449514994428323,0.8223997947205133,0.0
23.705485076563786,0.6588391942597787,0.0
